"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","KS Bison Podlasie","161783","Siatka Krzemieniewo","128597","","","","15609|194|19|161783|128597|2026-10-03 17:00",""
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","KS Głogów Młp","141061","Linkin Park United","130617","","","","15609|194|19|141061|130617|2026-10-03 17:00",""
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Nocne Potwory","128803","Vamos","128714","","","","15609|194|19|128803|128714|2026-10-03 17:00",""
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Plas Kaźmierz","137421","Maliniaczki","131020","","","","15609|194|19|137421|131020|2026-10-03 17:00",""
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Team :: Ownz Ya!","130572","KS Norwid Częstochowa","128776","","","","15609|194|19|130572|128776|2026-10-03 17:00",""
"3.2","15609","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Trefl","131199","ArtTech","161779","","","","15609|194|19|131199|161779|2026-10-03 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","ArtTech","161779","KS Głogów Młp","141061","","","","15609|194|20|161779|141061|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Fiorentina Nakło","130905","Team :: Ownz Ya!","130572","","","","15609|194|20|130905|130572|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","JTCNW Łódź","131093","KS Bison Podlasie","161783","","","","15609|194|20|131093|161783|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","KS Norwid Częstochowa","128776","Trefl","131199","","","","15609|194|20|128776|131199|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Maliniaczki","131020","Linkin Park United","130617","","","","15609|194|20|131020|130617|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Plas Kaźmierz","137421","Nocne Potwory","128803","","","","15609|194|20|137421|128803|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Siatka Krzemieniewo","128597","Konowały","128732","","","","15609|194|20|128597|128732|2026-10-04 17:00",""
"3.2","15609","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Vamos","128714","WIPP Thunder","128672","","","","15609|194|20|128714|128672|2026-10-04 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Konowały","128732","JTCNW Łódź","131093","","","","15609|194|21|128732|131093|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","KS Bison Podlasie","161783","Vamos","128714","","","","15609|194|21|161783|128714|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","KS Głogów Młp","141061","KS Norwid Częstochowa","128776","","","","15609|194|21|141061|128776|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Linkin Park United","130617","ArtTech","161779","","","","15609|194|21|130617|161779|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Nocne Potwory","128803","Maliniaczki","131020","","","","15609|194|21|128803|131020|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Team :: Ownz Ya!","130572","Siatka Krzemieniewo","128597","","","","15609|194|21|130572|128597|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Trefl","131199","Fiorentina Nakło","130905","","","","15609|194|21|131199|130905|2026-10-06 17:00",""
"3.2","15609","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","WIPP Thunder","128672","Plas Kaźmierz","137421","","","","15609|194|21|128672|137421|2026-10-06 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Fiorentina Nakło","130905","KS Głogów Młp","141061","","","","15609|194|22|130905|141061|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","JTCNW Łódź","131093","Team :: Ownz Ya!","130572","","","","15609|194|22|131093|130572|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","KS Norwid Częstochowa","128776","ArtTech","161779","","","","15609|194|22|128776|161779|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Linkin Park United","130617","Nocne Potwory","128803","","","","15609|194|22|130617|128803|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Maliniaczki","131020","WIPP Thunder","128672","","","","15609|194|22|131020|128672|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Plas Kaźmierz","137421","KS Bison Podlasie","161783","","","","15609|194|22|137421|161783|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Siatka Krzemieniewo","128597","Trefl","131199","","","","15609|194|22|128597|131199|2026-10-08 17:00",""
"3.2","15609","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Vamos","128714","Konowały","128732","","","","15609|194|22|128714|128732|2026-10-08 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","ArtTech","161779","Fiorentina Nakło","130905","","","","15609|194|23|161779|130905|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Konowały","128732","Plas Kaźmierz","137421","","","","15609|194|23|128732|137421|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","KS Bison Podlasie","161783","Maliniaczki","131020","","","","15609|194|23|161783|131020|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","KS Głogów Młp","141061","Siatka Krzemieniewo","128597","","","","15609|194|23|141061|128597|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","KS Norwid Częstochowa","128776","Linkin Park United","130617","","","","15609|194|23|128776|130617|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Team :: Ownz Ya!","130572","Vamos","128714","","","","15609|194|23|130572|128714|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Trefl","131199","JTCNW Łódź","131093","","","","15609|194|23|131199|131093|2026-10-10 17:00",""
"3.2","15609","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","WIPP Thunder","128672","Nocne Potwory","128803","","","","15609|194|23|128672|128803|2026-10-10 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Fiorentina Nakło","130905","KS Norwid Częstochowa","128776","","","","15609|194|24|130905|128776|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","JTCNW Łódź","131093","KS Głogów Młp","141061","","","","15609|194|24|131093|141061|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Linkin Park United","130617","WIPP Thunder","128672","","","","15609|194|24|130617|128672|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Maliniaczki","131020","Konowały","128732","","","","15609|194|24|131020|128732|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Nocne Potwory","128803","KS Bison Podlasie","161783","","","","15609|194|24|128803|161783|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Plas Kaźmierz","137421","Team :: Ownz Ya!","130572","","","","15609|194|24|137421|130572|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Siatka Krzemieniewo","128597","ArtTech","161779","","","","15609|194|24|128597|161779|2026-10-11 17:00",""
"3.2","15609","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Vamos","128714","Trefl","131199","","","","15609|194|24|128714|131199|2026-10-11 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","ArtTech","161779","JTCNW Łódź","131093","","","","15609|194|25|161779|131093|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Fiorentina Nakło","130905","Linkin Park United","130617","","","","15609|194|25|130905|130617|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Konowały","128732","Nocne Potwory","128803","","","","15609|194|25|128732|128803|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","KS Bison Podlasie","161783","WIPP Thunder","128672","","","","15609|194|25|161783|128672|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","KS Głogów Młp","141061","Vamos","128714","","","","15609|194|25|141061|128714|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","KS Norwid Częstochowa","128776","Siatka Krzemieniewo","128597","","","","15609|194|25|128776|128597|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Team :: Ownz Ya!","130572","Maliniaczki","131020","","","","15609|194|25|130572|131020|2026-10-13 17:00",""
"3.2","15609","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Trefl","131199","Plas Kaźmierz","137421","","","","15609|194|25|131199|137421|2026-10-13 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","JTCNW Łódź","131093","KS Norwid Częstochowa","128776","","","","15609|194|26|131093|128776|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Linkin Park United","130617","KS Bison Podlasie","161783","","","","15609|194|26|130617|161783|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Maliniaczki","131020","Trefl","131199","","","","15609|194|26|131020|131199|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Nocne Potwory","128803","Team :: Ownz Ya!","130572","","","","15609|194|26|128803|130572|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Plas Kaźmierz","137421","KS Głogów Młp","141061","","","","15609|194|26|137421|141061|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Siatka Krzemieniewo","128597","Fiorentina Nakło","130905","","","","15609|194|26|128597|130905|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Vamos","128714","ArtTech","161779","","","","15609|194|26|128714|161779|2026-10-15 17:00",""
"3.2","15609","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","WIPP Thunder","128672","Konowały","128732","","","","15609|194|26|128672|128732|2026-10-15 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","ArtTech","161779","Plas Kaźmierz","137421","","","","15609|194|27|161779|137421|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Fiorentina Nakło","130905","JTCNW Łódź","131093","","","","15609|194|27|130905|131093|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Konowały","128732","KS Bison Podlasie","161783","","","","15609|194|27|128732|161783|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","KS Głogów Młp","141061","Maliniaczki","131020","","","","15609|194|27|141061|131020|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","KS Norwid Częstochowa","128776","Vamos","128714","","","","15609|194|27|128776|128714|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Siatka Krzemieniewo","128597","Linkin Park United","130617","","","","15609|194|27|128597|130617|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Team :: Ownz Ya!","130572","WIPP Thunder","128672","","","","15609|194|27|130572|128672|2026-10-17 17:00",""
"3.2","15609","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Trefl","131199","Nocne Potwory","128803","","","","15609|194|27|131199|128803|2026-10-17 17:00",""
"3.2","15609","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","JTCNW Łódź","131093","Siatka Krzemieniewo","128597","","","","15609|194|28|131093|128597|2026-10-18 17:00",""
"3.2","15609","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","KS Bison Podlasie","161783","Team :: Ownz Ya!","130572","","","","15609|194|28|161783|130572|2026-10-18 17:00",""
"3.2","15609","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Linkin Park United","130617","Konowały","128732","","","","15609|194|28|130617|128732|2026-10-18 17:00",""
"3.2","15609","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Maliniaczki","131020","ArtTech","161779","","","","15609|194|28|131020|161779|2026-10-18 17:00",""
"3.2","15609","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Nocne Potwory","128803","KS Głogów Młp","141061","","","","15609|194|28|128803|141061|2026-10-18 17:00",""
