"Liga","Mecz","MatchId","Data","Arena","Klan","ClanMatchId","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Werner, Wojciech","1681794","5","5","16","0","0","57.2","2","0","0","0","0","9","7","4","2","0","44","0","0","0","0","0","5","25","38","32","5","62","16","21","19","6","18.2","{""sets"":[{""h"":25,""a"":12},{""h"":25,""a"":18},{""h"":25,""a"":20}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""25 : 12"",""txt"":""Koniec seta 1 : 0""},{""type"":""end"",""score"":""25 : 12"",""txt"":""Koniec seta 1 : 0""},{""type"":""rally"",""score"":""25 : 12"",""speed"":""55.4 km/h"",""res"":""Punkt: W. Werner""},{""type"":""rally"",""score"":""24 : 12"",""speed"":""51.5 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""23 : 12"",""speed"":""49.9 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""23 : 11"",""speed"":""58.6 km/h"",""res"":""Punkt: W. Werner""},{""type"":""chg"",""score"":""22 : 11"",""txt"":""Zmiana: R. Rollmann ⇄ H. Haşmet""},{""type"":""chg"",""score"":""22 : 11"",""txt"":""Zmiana: I. Marinkov ⇄ D. Haller""},{""type"":""chg"",""score"":""22 : 11"",""txt"":""Zmiana: D. Valentin ⇄ P. Fojcik""},{""type"":""tmo"",""score"":""22 : 11"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""22 : 11"",""speed"":""57.7 km/h"",""res"":""Punkt: W. Werner""},{""type"":""chg"",""score"":""21 : 11"",""txt"":""Zmiana: O. Marini ⇄ R. Cupples""},{""type"":""rally"",""score"":""21 : 11"",""speed"":""80.2 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""20 : 11"",""speed"":""63.1 km/h"",""res"":""Błąd: H. Haşmet""},{""type"":""rally"",""score"":""20 : 10"",""speed"":""48.9 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""20 : 9"",""speed"":""64.6 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""19 : 9"",""speed"":""54.4 km/h"",""res"":""Punkt: K. Rudziński""},{""type"":""rally"",""score"":""19 : 8"",""speed"":""55.2 km/h"",""res"":""Błąd: O. Wietrzykowski""},{""type"":""rally"",""score"":""18 : 8"",""speed"":""-"",""res"":""Błąd: A. Agatowski""},{""type"":""rally"",""score"":""17 : 8"",""speed"":""51.8 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""tmo"",""score"":""17 : 7"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""17 : 7"",""speed"":""49.6 km/h"",""res"":""Punkt: D. Haller""},{""type"":""tmo"",""score"":""16 : 7"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""16 : 7"",""speed"":""61.5 km/h"",""res"":""Punkt: D. Haller""},{""type"":""chg"",""score"":""15 : 7"",""txt"":""Zmiana: A. Agatowski ⇄ D. Reese""},{""type"":""chg"",""score"":""15 : 7"",""txt"":""Zmiana: M. Mikołajczyk ⇄ F. Malinowski""},{""type"":""rally"",""score"":""15 : 7"",""speed"":""65.3 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""14 : 7"",""speed"":""45.6 km/h"",""res"":""Punkt: D. Reese""},{""type"":""chg"",""score"":""14 : 6"",""txt"":""Zmiana: O. Wietrzykowski ⇄ D. Labarrière""},{""type"":""chg"",""score"":""14 : 6"",""txt"":""Zmiana: P. Kacprzak ⇄ B. Gorzkowski""},{""type"":""rally"",""score"":""14 : 6"",""speed"":""68.3 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""13 : 6"",""speed"":""68.0 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""chg"",""score"":""13 : 5"",""txt"":""Zmiana: K. Rudziński ⇄ O. Langfeldt""},{""type"":""rally"",""score"":""13 : 5"",""speed"":""84.4 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""12 : 5"",""speed"":""51.9 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""12 : 4"",""speed"":""67.5 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""11 : 4"",""speed"":""43.8 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""11 : 3"",""speed"":""56.4 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""10 : 3"",""speed"":""56.6 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""10 : 2"",""speed"":""54.6 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""9 : 2"",""speed"":""63.5 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""tmo"",""score"":""8 : 2"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""8 : 2"",""speed"":""50.8 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""7 : 2"",""speed"":""87.0 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""6 : 2"",""speed"":""57.6 km/h"",""res"":""Punkt: D. Reese""},{""type"":""rally"",""score"":""6 : 1"",""speed"":""48.3 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""5 : 1"",""speed"":""80.0 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""4 : 1"",""speed"":""47.3 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""4 : 0"",""speed"":""49.1 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""48.6 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""52.0 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""51.5 km/h"",""res"":""Punkt: D. Haller""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 18"",""txt"":""Koniec seta 2 : 0""},{""type"":""end"",""score"":""25 : 18"",""txt"":""Koniec seta 2 : 0""},{""type"":""rally"",""score"":""25 : 18"",""speed"":""56.8 km/h"",""res"":""Błąd: O. Langfeldt""},{""type"":""rally"",""score"":""24 : 18"",""speed"":""67.7 km/h"",""res"":""Punkt: O. Marini""},{""type"":""chg"",""score"":""23 : 18"",""txt"":""Zmiana: O. Marini ⇄ R. Cupples""},{""type"":""rally"",""score"":""23 : 18"",""speed"":""59.3 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""tmo"",""score"":""22 : 18"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""22 : 18"",""speed"":""46.7 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""21 : 18"",""speed"":""72.1 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""20 : 18"",""speed"":""44.3 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""20 : 17"",""speed"":""60.0 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""19 : 17"",""speed"":""58.8 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""19 : 16"",""speed"":""51.2 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""18 : 16"",""speed"":""56.9 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""18 : 15"",""speed"":""67.1 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""18 : 14"",""speed"":""-"",""res"":""Błąd: H. Haşmet""},{""type"":""rally"",""score"":""18 : 13"",""speed"":""70.0 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""17 : 13"",""speed"":""75.0 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""17 : 12"",""speed"":""68.0 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""17 : 11"",""speed"":""-"",""res"":""Błąd: D. Reese""},{""type"":""rally"",""score"":""16 : 11"",""speed"":""-"",""res"":""Błąd: D. Haller""},{""type"":""tmo"",""score"":""16 : 10"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""16 : 10"",""speed"":""-"",""res"":""Błąd: Z. Nović""},{""type"":""rally"",""score"":""15 : 10"",""speed"":""50.0 km/h"",""res"":""Punkt: D. Reese""},{""type"":""rally"",""score"":""15 : 9"",""speed"":""47.1 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""14 : 9"",""speed"":""57.0 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""13 : 9"",""speed"":""54.2 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""12 : 9"",""speed"":""50.3 km/h"",""res"":""Błąd: R. Cupples""},{""type"":""rally"",""score"":""12 : 8"",""speed"":""45.3 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""tmo"",""score"":""11 : 8"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""11 : 8"",""speed"":""57.2 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""10 : 8"",""speed"":""80.4 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""9 : 8"",""speed"":""61.1 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""9 : 7"",""speed"":""76.0 km/h"",""res"":""Punkt: D. Haller""},{""type"":""tmo"",""score"":""8 : 7"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""8 : 7"",""speed"":""75.0 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""chg"",""score"":""7 : 7"",""txt"":""Zmiana: H. Haşmet ⇄ R. Rollmann""},{""type"":""rally"",""score"":""7 : 7"",""speed"":""72.0 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""7 : 6"",""speed"":""68.4 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""7 : 5"",""speed"":""62.9 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""chg"",""score"":""7 : 4"",""txt"":""Zmiana: R. Rollmann ⇄ H. Haşmet""},{""type"":""rally"",""score"":""7 : 4"",""speed"":""-"",""res"":""Błąd: H. Haşmet""},{""type"":""rally"",""score"":""7 : 3"",""speed"":""50.7 km/h"",""res"":""Punkt: W. Werner""},{""type"":""rally"",""score"":""6 : 3"",""speed"":""69.2 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""5 : 3"",""speed"":""50.9 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""rally"",""score"":""5 : 2"",""speed"":""-"",""res"":""Błąd: D. Reese""},{""type"":""rally"",""score"":""4 : 2"",""speed"":""57.8 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""4 : 1"",""speed"":""70.5 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""3 : 1"",""speed"":""70.4 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""70.2 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""61.7 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""78.5 km/h"",""res"":""Punkt: R. Askew""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 20"",""txt"":""Koniec seta 3 : 0""},{""type"":""end"",""score"":""25 : 20"",""txt"":""Koniec seta 3 : 0""},{""type"":""rally"",""score"":""25 : 20"",""speed"":""55.6 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""24 : 20"",""speed"":""44.9 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""23 : 20"",""speed"":""60.4 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""22 : 20"",""speed"":""-"",""res"":""Błąd: A. Tavares""},{""type"":""rally"",""score"":""22 : 19"",""speed"":""-"",""res"":""Błąd: R. Temperini""},{""type"":""rally"",""score"":""21 : 19"",""speed"":""59.7 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""tmo"",""score"":""21 : 18"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""21 : 18"",""speed"":""57.0 km/h"",""res"":""Punkt: W. Werner""},{""type"":""rally"",""score"":""20 : 18"",""speed"":""62.6 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""19 : 18"",""speed"":""49.4 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""19 : 17"",""speed"":""59.1 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""18 : 17"",""speed"":""55.1 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""17 : 17"",""speed"":""71.6 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""tmo"",""score"":""17 : 16"",""txt"":""Czas: OFIME Targówek""},{""type"":""rally"",""score"":""17 : 16"",""speed"":""68.8 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""16 : 16"",""speed"":""75.1 km/h"",""res"":""Punkt: D. Haller""},{""type"":""tmo"",""score"":""15 : 16"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""15 : 16"",""speed"":""54.7 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""rally"",""score"":""15 : 15"",""speed"":""66.3 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""14 : 15"",""speed"":""65.8 km/h"",""res"":""Punkt: D. Reese""},{""type"":""rally"",""score"":""14 : 14"",""speed"":""50.7 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""rally"",""score"":""14 : 13"",""speed"":""-"",""res"":""Błąd: B. Gorzkowski""},{""type"":""rally"",""score"":""13 : 13"",""speed"":""56.7 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""13 : 12"",""speed"":""63.7 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""12 : 12"",""speed"":""68.3 km/h"",""res"":""Punkt: R. Temperini""},{""type"":""rally"",""score"":""12 : 11"",""speed"":""57.8 km/h"",""res"":""Punkt: A. Tavares""},{""type"":""rally"",""score"":""11 : 11"",""speed"":""52.2 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""11 : 10"",""speed"":""-"",""res"":""Błąd: D. Labarrière""},{""type"":""rally"",""score"":""10 : 10"",""speed"":""62.2 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""10 : 9"",""speed"":""68.9 km/h"",""res"":""Punkt: H. Haşmet""},{""type"":""rally"",""score"":""9 : 9"",""speed"":""-"",""res"":""Błąd: R. Askew""},{""type"":""rally"",""score"":""9 : 8"",""speed"":""52.7 km/h"",""res"":""Punkt: D. Haller""},{""type"":""rally"",""score"":""8 : 8"",""speed"":""73.7 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""tmo"",""score"":""7 : 8"",""txt"":""Czas: ""},{""type"":""rally"",""score"":""7 : 8"",""speed"":""49.4 km/h"",""res"":""Punkt: D. Labarrière""},{""type"":""rally"",""score"":""7 : 7"",""speed"":""49.1 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""6 : 7"",""speed"":""83.0 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""58.0 km/h"",""res"":""Punkt: D. Reese""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""65.9 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""60.8 km/h"",""res"":""Punkt: Z. Nović""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""66.7 km/h"",""res"":""Punkt: R. Cupples""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""65.0 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""57.7 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""67.5 km/h"",""res"":""Punkt: O. Langfeldt""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""52.8 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""-"",""res"":""Błąd: R. Askew""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""64.3 km/h"",""res"":""Punkt: R. Askew""},{""type"":""rally"",""score"":""0 : 2"",""speed"":""80.5 km/h"",""res"":""Punkt: D. Reese""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""45.7 km/h"",""res"":""Punkt: D. Labarrière""}]}]}","0","0","0","0","0","0","25","38","5","0","24","0","0","1","57.2","49.2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","5","0","2","23","62","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Askew, Ryan","1905357","12","9","19","2","0","70.4","16","1","9","56","50","15","9","0","6","4","27","17","0","100","8","47","3","33","46","0","0","0","0","0","0","0","45.1","","3","4","0","0","0","0","33","46","3","1","32","0","0","1","70.4","56.7","3","0","0","0","2","5","1","0","0","0","0","1","2","0","1","0","2","5","0","0","0","0","0","0","3","0","0","0","2","5","0","0","0","0","0","0","5","3","7","2","17","0","0","0","0","0","0","4","0","0","0","0","0","3","1","3","10","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Haller, Dan","1865137","18","16","12","1","1","71.6","13","1","4","31","23","4","3","0","1","0","0","0","0","0","0","0","13","46","54","0","0","0","0","0","0","0","52.1","","0","0","0","0","0","0","46","54","13","0","44","0","0","2","71.6","60.3","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","3","0","1","1","6","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","7","5","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Cupples, Ron","1975552","16","14","8","0","0","68","12","2","8","67","50","6","5","1","1","0","17","0","0","0","0","0","8","38","58","0","0","0","0","0","0","0","47.8","","0","1","0","0","0","0","38","58","8","1","37","0","0","1","68","54.7","3","0","0","0","1","4","0","0","1","0","0","1","2","1","0","0","1","4","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","7","7","3","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Haşmet, Hüsamettin","1975553","9","5","9","2","0","68.3","11","1","7","64","55","9","7","0","2","2","22","20","1","95","12","60","2","40","52","0","0","0","0","0","0","0","38.7","","2","2","0","0","0","0","40","52","2","0","39","0","0","1","68.3","58","2","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","1","4","0","0","0","0","0","0","3","0","0","0","2","5","0","0","0","0","0","0","3","10","3","3","19","0","0","0","0","0","0","2","0","0","0","0","0","3","2","6","4","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Tavares, Adriano","1905359","6","5","8","1","0","76","10","0","6","60","60","3","3","0","0","0","0","0","0","0","0","0","0","34","43","0","0","0","0","0","0","0","11","","0","0","0","0","0","0","34","43","0","2","31","0","0","3","76","62","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","2","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Fojcik, Przemysław","1682023","0","0","0","0","0","0","0","0","0","0","0","17","13","10","4","3","76","4","0","100","4","100","0","0","0","1","0","4","0","1","1","2","12.4","","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","4","2","0","2","0","4","10","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Rollmann, Raimund","1744977","0","-2","2","0","0","58.6","4","2","0","0","-50","2","0","0","2","0","0","3","0","100","1","33","0","0","0","0","0","0","0","0","0","0","-1.4","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","58.6","54.3","0","0","0","0","1","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Valentin, Damien","1950438","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Marini, Olavo","1865402","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","2","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","clan-bulk-1.2","0","0","0"
"liga_klanow_2_3","SV Kömmel 06 vs OFIME Targówek 3:0","1206937","2026-07-24 19:00","Nepomukarena","unschlagBAR II","1327","SV Kömmel 06","","Marinkov, Iliyan","2003341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","clan-bulk-1.2","0","0","0"
